text,is_rumor,user.handle,created
“@ClayPerryMusic: Realist picture you will see today.. #Ferguson http://t.co/hvXgJIqUFq”,0,LiveFreeJp,1408803741000.0
"Image of #Ferguson protester throwing tear gas back at police, wearing the American flag, is amazing. http://t.co/JXi1sibnGG @AntonioFrench",0,David_EHG,1407944045000.0
"Image of #Ferguson protester throwing tear gas back at police, wearing the American flag, is amazing. http://t.co/JXi1sibnGG @AntonioFrench",0,David_EHG,1407944045000.0
@David_EHG @traciethoms @AntonioFrench and with Lays potato chips in the other hand.,0,AquafarE,1407976606000.0
@David_EHG @Rwalk56 @AntonioFrench I wonder if he knows it's illegal and disrespectful to wear the American flag.,0,sportrocgirl55,1407977729000.0
"@David_EHG @traciethoms @AntonioFrench ""amazing""? Does that mean you're in favor of this violence? What will this solve???",0,AntiReligious43,1407981597000.0
WAKE UP!!! #Ferguson http://t.co/4N8kRGBXUf,0,ClayPerryMusic,1407944478000.0
WAKE UP!!! #Ferguson http://t.co/4N8kRGBXUf,0,ClayPerryMusic,1407944478000.0
@ClayPerryMusic Genocide by Police is the new normal,0,Dagdason,1407944712000.0
“@ClayPerryMusic: WAKE UP!!! #Ferguson http://t.co/IFo9iPTHMP” huh,0,175moneygang,1407972030000.0
“@ClayPerryMusic: WAKE UP!!! #Ferguson http://t.co/9az7h00W9D” wow..,0,TaylorrrrJeter,1408000530000.0
“@ClayPerryMusic: WAKE UP!!! #Ferguson http://t.co/e5OTJvaV3E”,0,emmaelyse_,1408001266000.0
@TrvpKxng_ you spelt dumb wrong LMAO,0,SoYou_Ira,1408001352000.0
@ClayPerryMusic @MikeJQuintero black people never change,0,goilyboy144,1408025013000.0
"“@goilyboy144: @ClayPerryMusic @MikeJQuintero black people never change”

Your ignorance is nauseating...",0,ClayPerryMusic,1408025074000.0
@ClayPerryMusic @MikeJQuintero fuck off,0,goilyboy144,1408025104000.0
@goilyboy144 @ClayPerryMusic @MikeJQuintero Bro you're a dumbass,0,ikemlouis,1408025256000.0
@ikemlouis @ClayPerryMusic @MikeJQuintero bro fuck off,0,goilyboy144,1408025784000.0
"@goilyboy144 @ClayPerryMusic @MikeJQuintero Since that's our favorite phrase, why don't you go do it",0,ikemlouis,1408025882000.0
@ikemlouis @ClayPerryMusic @MikeJQuintero bro if u have a problems with me u can suck my WHITE dick,0,goilyboy144,1408025945000.0
@goilyboy144 @ClayPerryMusic I'm straight. Why don't you go suck a white dick,0,ikemlouis,1408026174000.0
#BREAKING first official news release from #Ferguson PD since death of #MikeBrown @kmov http://t.co/Z27k2DOm7J,0,LauraKHettiger,1407944575000.0
Looting &amp; rioting are terms that are loosely being used to describe all the civil disobedience in #Ferguson don't get it twisted #focus,0,TalibKweli,1407944926000.0
"#Ferguson police refuse to say who killed Michael Brown, but release looting suspects' names, ages, &amp; home addresses: http://t.co/NUVVp9vIGs",0,pmocek,1407944944000.0
"#Ferguson police refuse to say who killed Michael Brown, but release looting suspects' names, ages, &amp; home addresses: http://t.co/NUVVp9vIGs",0,pmocek,1407944944000.0
"@pmocek @JesseLaGreca  Cops are Trained 2 be above the Law, &amp; 2 b Cowards",0,SteegVan,1407947789000.0
@pmocek @kgosztola This http://t.co/VMayQtiHmw … is a long read but rewards attention from half-way onwards. #Ferguson,0,in_camden,1407948026000.0
@pmocek @dangillmor Because no death threats against looters?,0,HiddenPinky,1407948474000.0
@pmocek @johnramos91 Notice NO TANKSwere sent 2 REAL social emergency &amp;chaos!B COZ Black like Obama!Only whites get tanks #WARONWHITES,0,BeBeaches,1407948696000.0
"@pmocek @KidNate seriously, cant the press find out who the cop is?  its 2014.",0,jackeyemoney,1407948924000.0
@HiddenPinky @dangillmor I suppose looting a corner store does not draw the ire of public like homicide committed against unarmed man does.,0,pmocek,1407949425000.0
@pmocek @kgosztola Publish the name of every single officer then.,0,junkforkaryn,1407950198000.0
@pmocek @dangillmor I like how you equate the public with the lawless.,0,HiddenPinky,1407950499000.0
"@junkforkaryn @kgosztola Here in Wash., police rosters are public record. Once @MuckRock add Ferguson to their system, I'll request theirs.",0,pmocek,1407950540000.0
"@pmocek @kgosztola @MuckRock Good. Till then, every one of them is a killer and will be treated as such.",0,junkforkaryn,1407950700000.0
@HiddenPinky Oops. I didn't mean to state or imply such. The most dangerous lawlessness is govt lawlessness. They hold monopoly on violence.,0,pmocek,1407950857000.0
"@pmocek They hold the monopoly on legal violence, yes. It remains to be seen whether the police acted legally.",0,HiddenPinky,1407951139000.0
@jackeyemoney @pmocek seems more like 1984 Orwell style.,0,KidNate,1407961830000.0
"Remembering our friend Robin Williams, Updates on #Ferguson and #MikeBrown http://t.co/QBQJAuhb4v",0,CitizenRadio,1407945204000.0
"@CitizenRadio Journalists, show up @ #Ferguson PD to express intent to sue re. violation of 1st amend.",0,sandlewould,1407964886000.0
this is america? what the fuck is wrong with us? #Ferguson http://t.co/Zp4bEbkwiW,0,thelittleidiot,1407945226000.0
this is america? what the fuck is wrong with us? #Ferguson http://t.co/Zp4bEbkwiW,0,thelittleidiot,1407945226000.0
@thelittleidiot surely this is an appropriate way to deal with pedestrians?,0,oldleadfoot,1407945337000.0
"@thelittleidiot Your tweet in the World Top, learn more http://t.co/LwBmJGNJCp - best of twitter.",0,twizoomcom,1407945348000.0
@thelittleidiot Thanks for sharing that update - it's now live here: http://t.co/8VJH24q3Ur,0,CamBurnham,1407945423000.0
“@thelittleidiot: this is america? what the fuck is wrong with us? #Ferguson http://t.co/3Ts18smoqy” демокраси епта!!!,0,Volodjaa,1407945470000.0
"@thelittleidiot Yes, sir. For US, this is America. WE've been asking WTF for a long, long time. #Ferguson",0,TallGrrl,1407945477000.0
“@thelittleidiot: this is america? what the fuck is wrong with us? #Ferguson http://t.co/jOoz65e7c7”//#fail,0,campechita,1407945580000.0
@thelittleidiot land of the free and home of the brave indeed. #USA,0,Gears_of_Steven,1407945675000.0
@campechita @thelittleidiot Better question is what is wrong with Ferguson? #PoliceState,0,defendgotham,1407945691000.0
"@thelittleidiot Давай к нам, дружище. Будешь ведущим ""субботнего вечера"" на канале Россия 1",0,veryveryfatcat,1407945707000.0
"@thelittleidiot she does look *threatening though? 
*Black",0,tadpoleno3,1407945960000.0
"@thelittleidiot Where would you like to begin? This has been a tough week. This plus Robin Williams &amp; Iraq, Palestine, &amp; Israel.",0,aubreysund,1407946118000.0
@thelittleidiot they are acting like wild animals so the cops are trying to intimidate.,0,MarrzO_,1407946246000.0
@thelittleidiot We elected too many white men to power,0,AlexDaUkrainian,1407946589000.0
"@thelittleidiot identity crisis, insecurity &amp; desperation to assert power.",0,johnny_parks,1407946637000.0
"@thelittleidiot Those ""elected"" to represent, protect &amp; serve the public do not.  #MichaelBrown was a citizen.  http://t.co/3qysnAb6EM.",0,vincehalloran,1407947638000.0
@thelittleidiot @mucupurulent so were are the cops in this pick? All i can see is a woman asking the ARMY not to kill her!!!!,0,lomas47,1407947652000.0
"@thelittleidiot Well rest assured USA, the rest of humanity is looking on thinking WTF??...Are you people for real or what??",0,diamondchappiex,1407948473000.0
@thelittleidiot http://t.co/6JcqEeBg6G,0,nonstopfree,1407950098000.0
Police pull up to #Ferguson in MRAPs &amp; point sniper rifles at unarmed protestors LIVE 11am-2pm CST http://t.co/OQtch0ubub,0,RealAlexJones,1407945229000.0
Police pull up to #Ferguson in MRAPs &amp; point sniper rifles at unarmed protestors LIVE 11am-2pm CST http://t.co/OQtch0ubub,0,RealAlexJones,1407945229000.0
@RealAlexJones #immortalconsciousness #WuWednesday #dmxthursday https://t.co/fOkFNkFqZH,0,MatrixCombo,1407945267000.0
"@RealAlexJones Those ""protestors"" are rioters destroying everything in their paths and looting every store they can get to.",0,CrushTheCFR,1407945292000.0
"@RealAlexJones You were calling them looters and rioters just two days ago, chugsy-ugsy.",0,brheas,1407945302000.0
@RealAlexJones Isn't that the reason Americans so cherish the 2nd Amendment right to bear arms against tyranny!? Surely time for action.,0,revomarx,1407945640000.0
@RealAlexJones Didn't take long for you to get conflicted... #tcot,0,WarrenIsMad,1407945665000.0
@RealAlexJones Your stream is having some serious lag.,0,Wanimator,1407945670000.0
@RealAlexJones I'll just listen to the audio.,0,Wanimator,1407945868000.0
@RealAlexJones Like seriously guys. You've been pushing self defense and dog whistle racism too long. You can't show that genie back in.,0,brheas,1407946256000.0
"@RealAlexJones red boot or black boot stamping on your face? It don't matter, still a boot stamping on your face.",0,Kwesi_Booker,1407946284000.0
@RealAlexJones fk those people,0,bigtuna01,1407947001000.0
@RealAlexJones @WickChris You're witnessing the Israelization of America. Befitting for 2 political systems based on thuggery.,0,Hakimyasin,1407947092000.0
"@revomarx @RealAlexJones Time for African Am at gun shows and pick out a nice AR, If middle class Wht kids were be killed by blacks OH SHITE",0,jettramel,1407947123000.0
"@brheas @RealAlexJones If in reverse every militia and many of my neighbors would on their way there, it would be far worse than looting",0,jettramel,1407947205000.0
@jettramel Tyranny = Tyranny. If @RealAlexJones meant what he said he'd have encouraged support for Ferguson protestors from Day 1.,0,brheas,1407947935000.0
@jettramel In Ferguson you see the police state @RealAlexJones whines about. But he spends his time denegrating citizen protestors.,0,brheas,1407948013000.0
@jettramel What was the Boston Tea Party? It was destruction of private property in protest of a tyrannical government. @RealAlexJones,0,brheas,1407948040000.0
@jettramel Does Right Wing Media like @RealAlexJones ever make that connection? No. And why...,0,brheas,1407948063000.0
@jettramel ...because it keeps you afraid of your fellow citizens and keeps you buying the shit @RealAlexJones hocks.,0,brheas,1407948095000.0
"Ppl in #Ferguson v sensitive to media descriptions of rioting, so worth noting: only behavior accurately described as such happened Sun.",0,WesleyLowery,1407945354000.0
"Ppl in #Ferguson v sensitive to media descriptions of rioting, so worth noting: only behavior accurately described as such happened Sun.",0,WesleyLowery,1407945354000.0
"@WesleyLowery I don’t think the cops got that memo, unfortunately.",0,Skitzzo,1407945389000.0
"Monday &amp;last night protesters clashed w/police in riot gear who deployed tear gas. I saw nothing close to ""riots"" or ""looting"" #Ferguson",0,WesleyLowery,1407945426000.0
"That said, the town is tense. There have been some troublemakers out and about. Others who are just overcome with emotion #ferguson",0,WesleyLowery,1407945650000.0
"But the residents have not been ""rioting."" It just isn't true. Protesting: yes. Outraged: yes. Clashing with police: yes. Rioting: No",0,WesleyLowery,1407945719000.0
@WesleyLowery @mattderienzo rioting is code for black people protesting.,0,gideonstrumpet,1407945790000.0
@WesleyLowery Do you think there wasn't a repeat of Sunday mainly because of the police presence? (Not to excuse their overboard behavior),0,ARjdoc,1407945837000.0
@ARjdoc Wasn't here yet on Sunday so I can't really gauge - would just be speculation,0,WesleyLowery,1407945862000.0
@ARjdoc def think that's a fair question,0,WesleyLowery,1407945872000.0
@WesleyLowery http://t.co/MECul8Ky0L,0,JasperAvi,1407945944000.0
"@WesleyLowery @chrislhayes Used as a means of ""pain compliance""... http://t.co/MECul8Ky0L",0,JasperAvi,1407945998000.0
".@WesleyLowery @jonrog1 I agree with you in spirit but ""clashing with police"" (your word choice) is, by dictionary definition, ""rioting"".",0,impstudios,1407946070000.0
@WesleyLowery I'm hopeful that images of protestors being gassed are starting to drown out the images of looters from Mon. nite,0,sirosenbaum,1407946102000.0
"@impstudios @WesleyLowery With all due respect, not when they're tear-gassing people in their own damn yards.",0,jonrog1,1407946108000.0
.@WesleyLowery @jonrog1 Don't think you can say the same thing about the cops.,0,billmon1,1407946120000.0
"@impstudios @WesleyLowery and I live in LA. The idea that what Ferguson's seeing is a""riot"" is adorable.",0,jonrog1,1407946238000.0
"the cops are the trouble-makers. they enforce structural racism. ppl responding however they see fit are not ""troublemakers"". @WesleyLowery",0,pobdoq,1407946266000.0
"@impstudios @WesleyLowery @jonrog1 depends on who is initiating the ""clash"". So far this seems clear case of white police overreaction.",0,rjgerwin,1407946344000.0
"@rjgerwin @impstudios @WesleyLowery Yeah, gonna have to say the cops screaming ""BRING IT YOU FUCKING ANIMALS"" probably aren't all-pro",0,jonrog1,1407946410000.0
@WesleyLowery @EBRINDLEY I found these vid informative https://t.co/70bDqxfU1J and http://t.co/BpTcUrR57u,0,cat_1012000,1407947140000.0
@AZGurl54 @WesleyLowery You live in Arizona. There have been spates of violence.,0,goldietaylor,1407950062000.0
@WesleyLowery http://t.co/aWSCODNE5Q,0,conna2525,1407952735000.0
"@AZGurl54 Again, you aren't here.",0,goldietaylor,1407954096000.0
@AZGurl54 I think it means you don't have the full picture of what it going on in Ferguson. Unlike those of us on the ground. The end.,0,goldietaylor,1407955157000.0
@WesleyLowery @Maggyw519 looting a burning a store amongst other things not rioting tho...hey its all good...,0,KNationStB,1407958008000.0
@KNationStB @WesleyLowery who are you anyway?   get off my timeline tea bag.,0,Maggyw519,1407958224000.0
"@Maggyw519 you insulted ME sweetpea...take your meds, I'm a democrat",0,KNationStB,1407958328000.0
@impstudios @WesleyLowery @jonrog1 Usually if police attack a group of unarmed protestors it is always described in media as a riot or clash,0,HelloAndrew,1407959254000.0
"@WesleyLowery thats prob the video I saw last night, people were shoving police and a guy fired a gun in the air;",0,KNationStB,1407968281000.0
@WesleyLowery we need to wait for the investigation results; then act if appropriate action doesn't take place,0,KNationStB,1407968322000.0
"@Maggyw519 I don't ""tea"" bag and its better than being a hag Mag; take your premarin",0,KNationStB,1407968371000.0
@WesleyLowery @YourAnonNews http://t.co/2s5fnrj6gN is what we have here. Any rioting fault of and originated by police,0,miscastdice,1407980252000.0
@WesleyLowery @zpg410 I am curious. McDonalds encourages customers to use its free WIFI as a draw. Did the owner call the cops or complain?,0,Americassoul,1407980284000.0
@WesleyLowery @kimmaytube The media finally shaming the devil and telling truth?,0,mimi4VA,1407980343000.0
@WesleyLowery and now u ah ovah come with emotion. Undastandahbly. Bullies scare people out of seein and tellin the truth.,0,suecostello,1407980531000.0
@WesleyLowery @SI_DougFarrar It’s like after Kateina when skin color was the only difference between a looter and a scavenger,0,bzygo,1407980570000.0
@WesleyLowery @CoachSeahorn_ I agree with 99% of this but isn’t looting and clashing with police rioting?,0,iPaul07,1407980742000.0
@sirosenbaum @WesleyLowery not on @foxnews which has been known to mislead millions from time to time,0,AMSaraiya,1407980814000.0
@impstudios @WesleyLowery @jonrog1 um. What dictionary is that? http://t.co/FHRdvSAFl2,0,matcatastrophe,1407981403000.0
@WesleyLowery @bhlaab they have been looting though. That's been documented by journalists,0,_Hermit_Thrush_,1407981438000.0
"@_Hermit_Thrush_ @WesleyLowery riots happened on sunday night, not currently happening nor have been happening for most of the week.",0,bhlaab,1407981543000.0
@bhlaab @WesleyLowery oh I didn't realize it was about only tonight,0,_Hermit_Thrush_,1407981604000.0
@_Hermit_Thrush_ @WesleyLowery it's about the past 4 days of peaceful protests being reacted to and spoken about like riots,0,bhlaab,1407981788000.0
You're a hero. Great work! @WesleyLowery,0,KolaBoof,1407982008000.0
