coordinates,created,favorite_count,has_url,hashtags_count,id,in_reply_id,in_reply_user,is_rumor,is_source_tweet,lang,mentions_count,retweet_count,retweeted,symbols_count,text,thread,tweet_length,urls_count,user.followers_count,user.friends_count,user.tweets_count
,Wed Oct 22 20:28:07 +0000 2014,0,False,0,525020796830617601,525019769368743936,,False,False,en,2,0,False,0,"@TorcerT @bob_owens Outside of USA there are other laws, rights, and liberties. Your line of questioning is solipsistic and fruitless.",524995620088864768,134,0,82,121,1105
,Wed Oct 22 20:33:37 +0000 2014,0,False,0,525022183241056256,525020796830617601,,False,False,en,2,0,False,0,"@arch1k @bob_owens Okay, let’s simplify the question:
  Do you have a right to defend yourself?

Yes or No  [Y or N] if you prefer.",524995620088864768,131,0,275,91,18798
,Wed Oct 22 20:41:53 +0000 2014,0,True,0,525024264807018496,525022183241056256,,False,False,en,2,0,False,0,@TorcerT @bob_owens This sin't a matter of opinion. See the Canadian Charter of Rights and Freedoms: http://t.co/vSl1vFwTKu,524995620088864768,123,1,82,121,1105
,Wed Oct 22 20:43:29 +0000 2014,0,False,0,525024666659065858,525024264807018496,,False,False,en,2,0,False,0,@arch1k @bob_owens Once again you’ve shown yourself to be incapable of answering the question.,524995620088864768,94,0,275,91,18798
,Wed Oct 22 22:20:25 +0000 2014,0,False,0,525049058470420480,524999095698882560,,False,False,en,3,0,False,0,@TorcerT @bob_owens @Talkmaster Sounds like the conflict got resolved quite effectively.,524995620088864768,88,0,23,102,1137
,Wed Oct 22 22:44:36 +0000 2014,0,False,0,525055144941985792,524999323273019392,,False,False,en,3,0,False,0,@helen47 It's Canada. The 2nd Amendment doesn't apply here. That's why our streets are safer. @bob_owens @talkmaster,524995620088864768,116,0,379,525,52346
,Wed Oct 22 22:47:42 +0000 2014,0,False,0,525055925116088320,525049058470420480,,False,False,en,3,0,False,0,"@Doublehearth @bob_owens @Talkmaster Yes,that it did
It's like the ques about a Terrorist charging at you and your actions be it L R or C",524995620088864768,137,0,272,91,18760
,Wed Oct 22 18:48:41 +0000 2014,51,False,0,524995776578330624,,,False,True,en,0,145,False,0,Emergency responders escort VIPs out of a building near Parliament Hill following Ottawa shooting (Photo: Barcroft) http://t.co/wE4GXSqr7d,524995776578330624,138,0,675165,41374,56938
,Wed Oct 22 18:55:17 +0000 2014,0,False,0,524997436935516162,524996422102290432,,False,False,en,3,0,False,0,"@ISIS3HunnaSquad @pmharper @nypost Of course, you idiot. Any responsible person would been helping him or others get out of there.",524995776578330624,130,0,34,168,281
,Wed Oct 22 18:55:32 +0000 2014,1,False,0,524997497857802242,524995776578330624,,False,False,en,2,0,False,0,"@nypost @acoyne Looks like General Lawson, CDS.",524995776578330624,47,0,400,395,5196
,Wed Oct 22 18:55:54 +0000 2014,0,False,0,524997593525661696,524995776578330624,,False,False,und,1,0,False,0,@nypost,524995776578330624,7,0,17,425,2
,Wed Oct 22 18:56:32 +0000 2014,0,False,0,524997752640782336,524995776578330624,,False,False,en,1,0,False,0,@nypost it's a post office,524995776578330624,26,0,192,251,6042
,Wed Oct 22 18:56:59 +0000 2014,0,False,0,524997862279876609,524997497857802242,,False,False,und,3,0,False,0,@flying_steve @nypost @acoyne Yup.,524995776578330624,34,0,550,325,12268
,Wed Oct 22 18:57:21 +0000 2014,0,False,0,524997957314445313,524995776578330624,,False,False,en,2,0,False,0,"@nypost @acoyne that looks like General TJ Lawson, Chief of the Defence Staff!",524995776578330624,78,0,399,430,1333
,Wed Oct 22 18:59:21 +0000 2014,0,False,0,524998459523604480,524998160683266048,,False,False,en,3,0,False,0,@ISIS3HunnaSquad @pmharper @nypost Right. That would be protocol as it would be for Obama. You don't leave your head of state in danger.,524995776578330624,136,0,34,168,281
,Wed Oct 22 18:59:36 +0000 2014,0,False,0,524998523545485312,524995776578330624,,False,False,en,1,0,False,0,Engaging photo “@nypost: Emergency responders escort VIPs following Ottawa shooting (Photo: Barcroft) http://t.co/waN3uApHRk”,524995776578330624,125,0,178,144,750
,Wed Oct 22 19:00:36 +0000 2014,0,False,0,524998773920251904,524998495363534848,,False,False,en,3,0,False,0,@ISIS3HunnaSquad @pmharper @nypost So YOU know the reason this shooter did what he did????????,524995776578330624,94,0,34,168,281
,Wed Oct 22 19:01:51 +0000 2014,0,False,0,524999089025720320,524998495363534848,,False,False,en,3,0,False,0,@ISIS3HunnaSquad @pmharper @nypost Hey. Why not back off until you  have some real info rather than your very biased specualtion.,524995776578330624,129,0,34,168,281
,Wed Oct 22 19:02:57 +0000 2014,0,False,0,524999366877384706,,,False,False,en,2,0,False,0,@ISIS3HunnaSquad @pmharper @nypost garbage Sir. ALL sensible leaders would do exactly what was done.,524995776578330624,100,0,34,168,281
,Wed Oct 22 19:03:34 +0000 2014,0,False,0,524999520057561088,524995776578330624,,False,False,und,2,0,False,0,@nypost @m0ff wow,524995776578330624,17,0,1309,1819,14360
,Wed Oct 22 19:04:46 +0000 2014,0,False,0,524999824543072256,,,False,False,en,2,0,False,0,@ISIS3HunnaSquad @pmharper @nypost What nonsense. I won't watchany more of your gargage twoots.,524995776578330624,95,0,34,168,281
,Wed Oct 22 19:20:30 +0000 2014,0,False,0,525003782665408513,524998495363534848,,False,False,en,4,0,False,0,@ISIS3HunnaSquad @peterskuce1 @pmharper @nypost You can not blame harper he did not do this  balm the terrorists! OMG,524995776578330624,117,0,931,1371,3008
,Wed Oct 22 19:25:27 +0000 2014,0,False,0,525005026851573761,,,False,False,en,3,0,False,0,@ISIS3HunnaSquad @pmharper @nypost @peterskuce1 lmao. How the fuck would you know what muslims in canada think/feel?,524995776578330624,116,0,5,130,22
,Wed Oct 22 20:19:22 +0000 2014,0,True,0,525018596842680322,524995776578330624,,False,False,en,2,0,False,0,"@nypost @acoyne Violence breeds violence, doesn't it?   http://t.co/JM9pG2gf8U",524995776578330624,78,1,460,935,28
,Thu Oct 23 03:35:31 +0000 2014,0,False,0,525128355763740673,525005026851573761,,False,False,en,3,0,False,0,"@the_maninsideme @ISIS3HunnaSquad @pmharper @nypost Readng intelligently, conversing withMuslim frnds? ... How do u arrive at your position?",524995776578330624,140,0,34,168,281
,Thu Oct 23 16:13:48 +0000 2014,0,False,0,525319187611521025,525128355763740673,,False,False,en,2,0,False,0,@peterskuce1 my Q was directed at @ISIS3HunnaSquad who does not live in Canada,524995776578330624,78,0,5,130,22
,Wed Oct 22 18:48:50 +0000 2014,64,True,0,524995812854489089,,,False,True,en,1,160,False,0,.@IvisonJ's first-hand account of the scene in Ottawa that will 'change this country forever' http://t.co/g5lhxHqNNs http://t.co/AP0stmObnn,524995812854489089,139,1,228021,12078,209480
,Wed Oct 22 18:55:55 +0000 2014,1,False,0,524997597551800320,524995812854489089,,False,False,en,2,0,False,0,"@nationalpost @IvisonJ 2 days ago, a soldier got run over and killed by a jihadist nutbar, why didn't that ""change this country forever""?",524995812854489089,137,0,44,143,374
,Wed Oct 22 19:08:17 +0000 2014,0,False,0,525000708131942400,524995812854489089,,False,False,en,3,0,False,0,".@nationalpost @USATODAY @IvisonJ If that changes the country forever that means the country lost. This is one tragic event, not war.",524995812854489089,133,0,2776,2382,111043
,Wed Oct 22 19:08:37 +0000 2014,0,False,0,525000793079160832,524995812854489089,,False,False,und,2,0,False,0,@nationalpost @IvisonJ,524995812854489089,22,0,69,104,76
,Wed Oct 22 19:12:39 +0000 2014,0,False,0,525001807911604224,524995812854489089,,False,False,en,1,0,False,0,@nationalpost Bet they are Muslims.,524995812854489089,35,0,1399,1391,3644
,Wed Oct 22 19:12:59 +0000 2014,0,False,0,525001891198283776,524995812854489089,,False,False,en,3,0,False,0,@nationalpost @USATODAY @IvisonJ so sad...,524995812854489089,42,0,130,162,11471
,Wed Oct 22 19:23:55 +0000 2014,0,False,0,525004644347822082,524995812854489089,,False,False,en,2,0,False,0,"@nationalpost @IvisonJ what on earth is a ""Palestinian type head scarf""? Why that descriptor? Especially seeing as the man was Caucasian.",524995812854489089,137,0,109,296,1980
,Wed Oct 22 19:24:14 +0000 2014,0,False,0,525004722114408449,524995812854489089,,False,False,en,2,0,False,0,@nationalpost @IvisonJ guess this is a lesson not to be too lenient with  evil terrorist's,524995812854489089,90,0,56909,5529,13225
,Wed Oct 22 19:36:29 +0000 2014,0,False,0,525007805687029760,524995812854489089,,False,False,en,3,0,False,0,@nationalpost @USATODAY @IvisonJ why should that change anything. roy is right what happened the other day?,524995812854489089,107,0,106,313,2190
,Wed Oct 22 19:39:52 +0000 2014,0,False,0,525008656858112000,524995812854489089,,False,False,en,2,0,False,0,@nationalpost @IvisonJ No one will call it what it is. ISLAMIC TERRORISM,524995812854489089,72,0,90,111,915
,Wed Oct 22 19:39:53 +0000 2014,0,False,0,525008659475349505,525000708131942400,,False,False,en,4,0,False,0,@poandpo @nationalpost @USATODAY @IvisonJ this is war its a fight for the right to work and live your life without the fear of terrorism,524995812854489089,136,0,471,474,10020
,Wed Oct 22 19:43:50 +0000 2014,0,False,2,525009654779494400,524995812854489089,,False,False,es,2,0,False,0,"@nationalpost @IvisonJ A Caucasian Palestinian??? 
#ottawa #cdnpoli",524995812854489089,67,0,711,2000,10420
,Wed Oct 22 19:49:23 +0000 2014,1,False,1,525011051444977664,524995812854489089,,False,False,en,1,0,False,0,@nationalpost Think our soldier who passed today at post over tomb of Unknown Soldier should be buried right next to him... #OttawaShooting,524995812854489089,139,0,4,1,19
,Wed Oct 22 20:07:58 +0000 2014,0,False,0,525015726634323969,525008659475349505,,False,False,en,4,0,False,0,"@dpgassafe @nationalpost @USATODAY @IvisonJ But when there's a war, there's no life without fear. Life should go on.",524995812854489089,116,0,2776,2382,111043
,Wed Oct 22 20:10:23 +0000 2014,0,True,0,525016337333370880,524995812854489089,,False,False,en,1,1,False,0,"@nationalpost if attacks by ""radicalized"" individuals, Ottawa shooting heightens NATO member RISK. story in pics: http://t.co/auaboTCVeM",524995812854489089,136,1,2056,1668,2913
,Wed Oct 22 20:17:33 +0000 2014,0,False,0,525018137729572865,525016337333370880,,False,False,en,2,0,False,0,".@himelsan @nationalpost U might want to revisit ur headline &amp; chg 'shoots fired"" to ""shots fired"" just sayin",524995812854489089,113,0,2305,2167,33229
,Wed Oct 22 20:18:54 +0000 2014,0,False,0,525018478424899584,525015726634323969,,False,False,en,4,0,False,0,"@poandpo @nationalpost @USATODAY @IvisonJ  keep feeding the crocodile it might eat you last "" Evil reigns when good men do nothing""",524995812854489089,131,0,471,474,10020
,Wed Oct 22 20:22:26 +0000 2014,0,False,0,525019368057749505,524995812854489089,,False,False,und,2,0,False,0,@nationalpost @ivisonj,524995812854489089,22,0,28,119,91
,Wed Oct 22 20:31:14 +0000 2014,0,False,0,525021584327995392,525018478424899584,,False,False,en,4,0,False,0,@dpgassafe @nationalpost @USATODAY @IvisonJ You obviously never saw the war...,524995812854489089,78,0,2776,2382,111043
,Wed Oct 22 18:49:21 +0000 2014,223,False,0,524995942995746819,,,False,True,en,0,164,False,0,Our thoughts are with all those affected by today's events in Ottawa.,524995942995746819,69,0,209275,4480,38004
,Wed Oct 22 18:53:44 +0000 2014,1,False,0,524997046168997888,524995942995746819,,False,False,en,1,0,False,0,@NHLDevils  Thank you so much for caring about us. It means alot to know we are not alone.,524995942995746819,90,0,871,1003,63773
,Wed Oct 22 18:57:32 +0000 2014,1,False,1,524998002549985280,524997046168997888,,False,False,en,2,0,False,0,"@BrendaLalonde1 @NHLDevils amen , thank you American friends #bestfriendsanyonecouldaskfor 😘🍁🇺🇸 I love New Jersey",524995942995746819,113,0,176,525,564
,Wed Oct 22 21:50:26 +0000 2014,1,False,0,525041516432330752,524995942995746819,,False,False,en,1,0,False,0,@NHLDevils Thoughts??? Prayers work. Enough said.,524995942995746819,49,0,3104,162,8792
,Thu Oct 23 00:42:32 +0000 2014,0,False,0,525084825024479233,524995942995746819,,False,False,en,1,0,False,0,@NHLDevils Thank You,524995942995746819,20,0,755,1108,40616
,Thu Oct 23 03:30:06 +0000 2014,0,False,0,525126995513192448,524995942995746819,,False,False,en,1,0,False,0,@NHLDevils thanks devils,524995942995746819,24,0,9,28,633
,Wed Oct 22 18:52:35 +0000 2014,1274,False,1,524996756220956672,,,False,True,en,0,2152,False,0,"In case the world is wondering, this is more what we're used to seeing on Parliament Hill. #OttawaShooting http://t.co/VmxLBm9QVW",524996756220956672,129,0,2661,2577,7178
"{'coordinates': [-75.71515518, 45.42542099], 'type': 'Point'}",Wed Oct 22 19:01:08 +0000 2014,7,False,1,524998910570684416,524996756220956672,,False,False,en,1,10,False,0,RT @EricVallillee In case the world is wondering this is what we're used to seeing on Parliament Hill #OttawaShooting http://t.co/0Jthmmjqkv,524996756220956672,140,0,549,726,3189
"{'coordinates': [-75.72833941, 45.40283297], 'type': 'Point'}",Wed Oct 22 19:13:29 +0000 2014,3,False,0,525002015936905216,524996756220956672,,False,False,en,1,0,False,0,@EricVallillee or this... http://t.co/KIkTExGj7u,524996756220956672,48,0,316,793,5494
,Wed Oct 22 19:15:10 +0000 2014,3,False,0,525002439964250112,524996756220956672,,False,False,en,2,0,False,0,@EricVallillee @RobynBresnahan Used to play frisbee there w/friends when I was in high school to see how many tourists would take our photo.,524996756220956672,140,0,404,398,32099
,Wed Oct 22 19:16:10 +0000 2014,0,False,0,525002692372873216,524996756220956672,,False,False,und,1,0,False,0,Lol @EricVallillee,524996756220956672,18,0,168,222,6563
,Wed Oct 22 19:17:20 +0000 2014,0,False,0,525002983751548929,524996756220956672,,False,False,en,2,0,False,0,@EricVallillee @acoyne  one more thing harper will fuck up ... no doubt,524996756220956672,71,0,2,101,402
,Wed Oct 22 19:17:29 +0000 2014,3,False,1,525003024411148288,524996756220956672,,False,False,en,2,1,False,0,@EricVallillee @acoyne Need to be sure that we #TakeBackTheHill when all this is over.,524996756220956672,86,0,179,636,7247
,Wed Oct 22 19:21:38 +0000 2014,1,False,0,525004066833723392,524996756220956672,,False,False,en,2,0,False,0,@EricVallillee @valley_josh very very true !!!!,524996756220956672,47,0,293,329,2383
,Wed Oct 22 19:23:05 +0000 2014,2,False,0,525004434452262912,524996756220956672,,False,False,en,2,1,False,0,@EricVallillee @jmigneault ...and let's hope we can continue the practice.,524996756220956672,74,0,178,448,6897
,Wed Oct 22 19:28:04 +0000 2014,1,False,0,525005685897957376,524996756220956672,,False,False,en,1,1,False,0,@EricVallillee all of you are in my prayers,524996756220956672,43,0,8,74,26
,Wed Oct 22 19:29:53 +0000 2014,1,False,0,525006143123619840,524996756220956672,,False,False,en,2,1,False,0,"@EricVallillee @acoyne had we more of this, we could prevent attacks ......",524996756220956672,75,0,31,61,2035
,Wed Oct 22 19:32:14 +0000 2014,0,False,0,525006734554046464,524996756220956672,,False,False,en,2,0,False,0,“@EricVallillee: In case the world is wondering : what we're used to seeing on Parliament Hill http://t.co/2Fqh2l8175” cc @XtopheMincke,524996756220956672,135,0,1992,999,7131
,Wed Oct 22 19:37:29 +0000 2014,0,False,0,525008057487872000,524996756220956672,,False,False,en,2,0,False,0,@EricVallillee @sladurantaye that's fucked up,524996756220956672,45,0,99,493,5421
"{'coordinates': [0.76709658, 52.27406484], 'type': 'Point'}",Wed Oct 22 19:38:16 +0000 2014,3,False,1,525008252619472896,524996756220956672,,False,False,und,2,1,False,0,@EricVallillee @kellyg_20 #StayStrongCanada 🙏🍁👍 http://t.co/VojRr76sji,524996756220956672,70,0,122,130,20918
,Wed Oct 22 19:39:10 +0000 2014,0,False,0,525008479892025346,524996756220956672,,False,False,en,2,0,False,0,@EricVallillee @quantick are all those women exercising on a mat? Doesn't that constitute a structure? Call the Police!,524996756220956672,119,0,375,2013,2389
,Wed Oct 22 19:40:53 +0000 2014,0,False,1,525008910873542656,524996756220956672,,False,False,en,1,1,False,0,"“@EricVallillee: If wondering, this is more what we're used to seeing on Parliament Hill. #OttawaShooting http://t.co/dMkIMvxpCD”",524996756220956672,129,0,66,52,2702
